pc1_var,pc2_var,anisotropy,pca_angle_rad,pca_angle_deg,cov_rr,cov_gg,cov_rg,ellipse_area,hull_area,skew_r,skew_g,kurt_r,kurt_g,entropy,n_points,SubID
382464.9652546003,112227.33522849134,3.4079483797411174,0.717546097587046,41.11236299782004,265626.10483091796,229066.1956521739,133876.57536231886,650871.1587429479,6835.890409795852,-0.07774478363576943,0.9046171749115175,-0.19231444247214435,-0.16211067381420774,-1.0000233106779266e-12,46,MET030
741659.4164942519,9693.078242590329,76.51433300470859,-0.1297691538825653,-7.435224828454712,729402.1157894738,21950.37894736842,-93923.85263157895,266368.57628208806,5699.576082654354,-0.9824201699415152,0.3024563424874566,-0.3512920941238238,-0.5437985469747622,-9.978713305679096e-13,20,MET031
715649.5517774473,25412.310722552447,28.161530039152872,-0.7133435705799679,-40.871575937024716,420093.7291666667,320968.1333333333,-341541.2,423664.5762358808,5842.005251008884,0.5455572729876759,-0.3079806181978932,-0.7241035601552297,-0.5987464427059477,0.6931471805579453,16,MET032
700757.3673778715,7495.672095812479,93.48826341661285,-0.7514612698667134,-43.05555923090406,377635.6078947368,330617.4315789474,-345832.7157894737,227687.4004781327,5907.700842017183,-1.0976615260507419,0.900365607171147,0.0374637917200471,0.09964536838019278,1.0755693056193788e-11,20,MET033
488246.43771108316,17780.759657338116,27.459256360263772,-0.6128385459763626,-35.113062207379635,332594.95789473684,173432.23947368417,-221362.3631578947,292714.72501799115,4807.247674921618,0.5430406006094363,-0.28290008863014676,-0.92112249435925,-1.2545979105424763,-1.000088900581841e-12,20,MET034
855950.4872611123,42764.707475729534,20.015347649621926,-0.173613149109723,-9.947300711962574,831685.1026315788,67030.09210526316,-138359.88157894736,601058.7824321203,6027.0555834529005,0.011596566502035586,0.24638787257260608,-1.452525250629429,-0.6419385423058572,0.726297866796632,20,MET035
888675.1593498713,2883.574860654835,308.18522226541427,-0.13626096727762932,-7.8071783373783745,872330.1578947367,19228.576315789473,-119210.34210526315,159032.91095265938,5224.960965604541,0.19658017519823204,-0.3735867180407848,-1.4839299366894125,-0.9404762566549767,-7.818990911063383e-13,20,MET036
421560.31222996314,33400.9486674721,12.621207751518284,-0.30965464576205554,-17.741904308784346,385515.75384615385,69445.50705128205,-112657.98974358977,372785.6037843368,6736.519775809635,-1.5203165139265942,1.6239857501083546,3.538951695255628,3.030978190883837,-1.000088900581841e-12,40,MET037
73164.11872720649,9469.642572228626,7.7261753196232545,-0.2342406037433309,-13.420997985089173,69732.74124293786,12901.020056497175,-14380.036158192082,82692.42711191034,3288.1804089894276,0.19040825243587395,-0.029749252827696165,0.8469623713299206,-0.70297800698842,9.774067291339178e-05,60,MET038
146903.18819323977,35727.00333218354,4.111825076045677,0.07712770891232637,4.419092204189846,146243.14661016953,36387.04491525422,8540.799152542373,227595.55638258398,4915.750348958154,0.8259240448369093,0.554665578680833,0.9415120980001599,0.14899495448146727,0.2265758551836998,60,MET039
660342.1668115695,188416.6523442748,3.5046911119352266,-0.6373491339310063,-36.51741545056491,493231.0532467532,355527.7659090909,-225694.20454545453,1108138.4636675909,8617.84306032393,-0.5253159612142246,0.3123655291995854,0.2453327154089746,-0.24133903948505608,0.2893181821786318,56,MET040
448519.59058441187,10205.040994535506,43.95078773564758,-0.5548794888578624,-31.792252849931906,326860.4315789474,131864.19999999998,-196275.38947368422,212543.56368211354,5046.686814767319,-0.47699687473143354,0.9221105891288135,-0.6063578111073515,0.27735931966514293,-7.783547016691622e-13,20,MET041
36194.71040894918,5219.760179286117,6.93417114306952,-0.08572356951735845,-4.911598738140954,35967.64705882354,5446.823529411767,-2642.2941176470586,43181.49764988008,2017.6408781283328,-0.25687175505202603,0.5172600750259752,1.656414060468876,-0.27544321192946786,5.3885953413429656e-11,18,MET042
994681.345158601,6416.312736135587,155.02382537508248,2.3251758385797014,133.22276217640888,469913.83947368426,531183.8184210528,-493181.9552631579,250977.40294991166,5984.146899252378,-0.09463031611083589,-0.07135229442037001,-1.3179393682030986,-1.4944834781276928,-1.000088900581841e-12,20,MET043
163019.6497476635,3751.513995026576,43.45436268231452,-0.5449582789622377,-31.22380939524918,120221.06432748536,46550.09941520467,-70602.63450292396,77691.43372103687,2748.147530869169,0.8474851530120947,-0.6858211969860672,-0.37222075168420643,-0.5416761569542237,7.438835449986545e-10,19,MET044
760491.7258857095,16844.584640606314,45.14754991657283,-0.09478544100877448,-5.4308057290890135,753830.5763157894,23505.73421052631,-70065.49736842106,355571.76915715286,6383.395714453302,-0.4625684352425361,-0.13346631903420775,-0.6295078395004863,0.9024526385722926,0.6931471805579453,20,MET045
