Stim	Lux	Yellow	Red	Blue	Blue2	Trig
6	60.0	0	0	263	763	1
6	61.0	0	0	263	763	1
6	61.0	0	0	263	763	1
6	61.0	0	0	263	763	1
6	60.0	0	0	263	763	1
6	61.0	0	0	263	763	1
6	61.0	0	0	263	763	1
6	61.0	0	0	263	763	1
6	61.0	0	0	263	763	1
6	60.0	0	0	263	763	1
6	60.0	0	0	263	763	1
6	60.0	0	0	263	763	1
6	61.0	0	0	263	763	1
6	61.0	0	0	263	763	1
6	60.0	0	0	263	763	1
6	60.0	0	0	263	763	1
6	60.0	0	0	263	763	1
6	61.0	0	0	263	763	1
6	61.0	0	0	263	763	1
6	61.0	0	0	263	763	0
6	56.0	0	0	263	763	0
6	56.0	0	0	263	763	0
6	56.0	0	0	263	763	0
6	56.0	0	0	263	763	0
7	56.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	62.0	0	0	394	894	1
7	61.0	0	0	394	894	0
7	56.0	0	0	394	894	0
7	56.0	0	0	394	894	0
7	56.0	0	0	394	894	0
7	56.0	0	0	394	894	0
8	57.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	63.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	1
8	64.0	0	0	526	1026	0
8	56.0	0	0	526	1026	0
8	56.0	0	0	526	1026	0
8	56.0	0	0	526	1026	0
8	56.0	0	0	526	1026	0
9	56.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	65.0	0	0	657	1157	1
9	59.0	0	0	657	1157	0
9	56.0	0	0	657	1157	0
9	56.0	0	0	657	1157	0
9	56.0	0	0	657	1157	0
9	56.0	0	0	657	1157	0
10	56.0	0	0	789	1289	1
10	61.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	1
10	67.0	0	0	789	1289	0
10	56.0	0	0	789	1289	0
10	56.0	0	0	789	1289	0
10	56.0	0	0	789	1289	0
10	56.0	0	0	789	1289	0
11	56.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	1
11	68.0	0	0	921	1421	0
11	56.0	0	0	921	1421	0
11	56.0	0	0	921	1421	0
11	56.0	0	0	921	1421	0
11	56.0	0	0	921	1421	0
12	56.0	0	0	1052	1552	1
12	63.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	70.0	0	0	1052	1552	1
12	68.0	0	0	1052	1552	0
12	56.0	0	0	1052	1552	0
12	56.0	0	0	1052	1552	0
12	56.0	0	0	1052	1552	0
12	56.0	0	0	1052	1552	0
13	56.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	1
13	72.0	0	0	1184	1684	1
13	72.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	1
13	72.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	1
13	72.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	1
13	71.0	0	0	1184	1684	0
13	59.0	0	0	1184	1684	0
13	56.0	0	0	1184	1684	0
13	56.0	0	0	1184	1684	0
13	56.0	0	0	1184	1684	0
14	56.0	0	0	1315	1815	1
14	68.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	73.0	0	0	1315	1815	1
14	68.0	0	0	1315	1815	0
14	56.0	0	0	1315	1815	0
14	56.0	0	0	1315	1815	0
14	56.0	0	0	1315	1815	0
14	56.0	0	0	1315	1815	0
15	56.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	1
15	75.0	0	0	1447	1947	0
15	56.0	0	0	1447	1947	0
15	56.0	0	0	1447	1947	0
15	56.0	0	0	1447	1947	0
15	56.0	0	0	1447	1947	0
16	56.0	0	0	1578	2078	1
16	73.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	76.0	0	0	1578	2078	1
16	70.0	0	0	1578	2078	0
16	56.0	0	0	1578	2078	0
16	56.0	0	0	1578	2078	0
16	56.0	0	0	1578	2078	0
16	56.0	0	0	1578	2078	0
17	56.0	0	0	1710	2210	1
17	62.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	1
17	78.0	0	0	1710	2210	0
17	56.0	0	0	1710	2210	0
17	56.0	0	0	1710	2210	0
17	56.0	0	0	1710	2210	0
17	56.0	0	0	1710	2210	0
18	56.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
