Stim	Lux	Yellow	Red	Blue	Blue2	Trig
16	141.0	1800	0	1578	0	1
16	141.0	1800	0	1578	0	1
16	142.0	1800	0	1578	0	1
16	141.0	1800	0	1578	0	1
16	141.0	1800	0	1578	0	1
16	142.0	1800	0	1578	0	1
16	141.0	1800	0	1578	0	1
16	142.0	1800	0	1578	0	1
16	142.0	1800	0	1578	0	1
16	141.0	1800	0	1578	0	1
16	142.0	1800	0	1578	0	1
16	142.0	1800	0	1578	0	1
16	141.0	1800	0	1578	0	1
16	142.0	1800	0	1578	0	0
16	56.0	1800	0	1578	0	0
16	56.0	1800	0	1578	0	0
16	56.0	1800	0	1578	0	0
16	56.0	1800	0	1578	0	0
17	56.0	1800	0	1710	0	1
17	108.0	1800	0	1710	0	1
17	143.0	1800	0	1710	0	1
17	142.0	1800	0	1710	0	1
17	142.0	1800	0	1710	0	1
17	143.0	1800	0	1710	0	1
17	142.0	1800	0	1710	0	1
17	143.0	1800	0	1710	0	1
17	143.0	1800	0	1710	0	1
17	142.0	1800	0	1710	0	1
17	143.0	1800	0	1710	0	1
17	142.0	1800	0	1710	0	1
17	141.0	1800	0	1710	0	1
17	143.0	1800	0	1710	0	1
17	142.0	1800	0	1710	0	1
17	141.0	1800	0	1710	0	1
17	143.0	1800	0	1710	0	1
17	141.0	1800	0	1710	0	1
17	143.0	1800	0	1710	0	1
17	142.0	1800	0	1710	0	1
17	141.0	1800	0	1710	0	0
17	56.0	1800	0	1710	0	0
17	56.0	1800	0	1710	0	0
17	56.0	1800	0	1710	0	0
17	56.0	1800	0	1710	0	0
18	56.0	1800	0	1842	0	1
18	142.0	1800	0	1842	0	1
18	143.0	1800	0	1842	0	1
18	144.0	1800	0	1842	0	1
18	143.0	1800	0	1842	0	1
18	143.0	1800	0	1842	0	1
18	143.0	1800	0	1842	0	1
18	142.0	1800	0	1842	0	1
18	143.0	1800	0	1842	0	1
18	144.0	1800	0	1842	0	1
18	142.0	1800	0	1842	0	1
18	143.0	1800	0	1842	0	1
18	144.0	1800	0	1842	0	1
18	142.0	1800	0	1842	0	1
18	144.0	1800	0	1842	0	1
18	143.0	1800	0	1842	0	1
18	142.0	1800	0	1842	0	1
18	143.0	1800	0	1842	0	1
18	143.0	1800	0	1842	0	1
18	142.0	1800	0	1842	0	1
18	144.0	1800	0	1842	0	0
18	129.0	1800	0	1842	0	0
18	56.0	1800	0	1842	0	0
18	56.0	1800	0	1842	0	0
18	56.0	1800	0	1842	0	0
19	56.0	1800	0	1973	0	1
19	127.0	1800	0	1973	0	1
19	145.0	1800	0	1973	0	1
19	143.0	1800	0	1973	0	1
19	144.0	1800	0	1973	0	1
19	144.0	1800	0	1973	0	1
19	144.0	1800	0	1973	0	1
19	145.0	1800	0	1973	0	1
19	145.0	1800	0	1973	0	1
19	143.0	1800	0	1973	0	1
19	145.0	1800	0	1973	0	1
19	144.0	1800	0	1973	0	1
19	145.0	1800	0	1973	0	1
19	145.0	1800	0	1973	0	1
19	144.0	1800	0	1973	0	1
19	145.0	1800	0	1973	0	1
19	145.0	1800	0	1973	0	1
19	144.0	1800	0	1973	0	1
19	144.0	1800	0	1973	0	1
19	143.0	1800	0	1973	0	1
19	144.0	1800	0	1973	0	0
19	56.0	1800	0	1973	0	0
19	56.0	1800	0	1973	0	0
19	56.0	1800	0	1973	0	0
19	56.0	1800	0	1973	0	0
20	56.0	1800	0	2105	0	1
20	145.0	1800	0	2105	0	1
20	146.0	1800	0	2105	0	1
20	146.0	1800	0	2105	0	1
20	145.0	1800	0	2105	0	1
20	145.0	1800	0	2105	0	1
20	146.0	1800	0	2105	0	1
20	145.0	1800	0	2105	0	1
20	146.0	1800	0	2105	0	1
20	145.0	1800	0	2105	0	1
20	145.0	1800	0	2105	0	1
20	146.0	1800	0	2105	0	1
20	145.0	1800	0	2105	0	1
20	145.0	1800	0	2105	0	1
20	146.0	1800	0	2105	0	1
20	146.0	1800	0	2105	0	1
20	146.0	1800	0	2105	0	1
20	146.0	1800	0	2105	0	1
20	145.0	1800	0	2105	0	1
20	146.0	1800	0	2105	0	1
20	146.0	1800	0	2105	0	0
20	106.0	1800	0	2105	0	0
20	56.0	1800	0	2105	0	0
20	56.0	1800	0	2105	0	0
20	56.0	1800	0	2105	0	0
21	56.0	1800	0	2236	0	1
21	146.0	1800	0	2236	0	1
21	146.0	1800	0	2236	0	1
21	145.0	1800	0	2236	0	1
21	146.0	1800	0	2236	0	1
21	145.0	1800	0	2236	0	1
21	146.0	1800	0	2236	0	1
21	146.0	1800	0	2236	0	1
21	145.0	1800	0	2236	0	1
21	145.0	1800	0	2236	0	1
21	146.0	1800	0	2236	0	1
21	145.0	1800	0	2236	0	1
21	145.0	1800	0	2236	0	1
21	145.0	1800	0	2236	0	1
21	145.0	1800	0	2236	0	1
21	146.0	1800	0	2236	0	1
21	145.0	1800	0	2236	0	1
21	145.0	1800	0	2236	0	1
21	146.0	1800	0	2236	0	1
21	145.0	1800	0	2236	0	1
21	146.0	1800	0	2236	0	0
21	56.0	1800	0	2236	0	0
21	56.0	1800	0	2236	0	0
21	56.0	1800	0	2236	0	0
21	56.0	1800	0	2236	0	0
22	56.0	1800	0	2368	0	1
22	56.0	1800	0	2368	0	1
22	146.0	1800	0	2368	0	1
22	146.0	1800	0	2368	0	1
22	145.0	1800	0	2368	0	1
22	146.0	1800	0	2368	0	1
22	146.0	1800	0	2368	0	1
22	145.0	1800	0	2368	0	1
22	146.0	1800	0	2368	0	1
22	146.0	1800	0	2368	0	1
22	145.0	1800	0	2368	0	1
22	146.0	1800	0	2368	0	1
22	145.0	1800	0	2368	0	1
22	145.0	1800	0	2368	0	1
22	146.0	1800	0	2368	0	1
22	144.0	1800	0	2368	0	1
22	145.0	1800	0	2368	0	1
22	145.0	1800	0	2368	0	1
22	145.0	1800	0	2368	0	1
