Stim	HueR	HueG	HueB	HueC	HueCT	HueLux	Yellow	Red	Green	Trig
4	335	641	296	1315	3851	360.0	2400	0	444	1
4	368	898	395	1712	4757	686.0	2400	0	444	1
4	367	897	395	1710	5480	1008.0	2400	0	444	1
4	367	899	396	1713	5491	1007.0	2400	0	444	1
4	367	897	395	1710	5502	1009.0	2400	0	444	1
4	367	898	396	1713	5491	1007.0	2400	0	444	1
4	367	898	395	1712	5502	1008.0	2400	0	444	1
4	367	897	395	1710	5491	1009.0	2400	0	444	1
4	367	898	396	1712	5491	1007.0	2400	0	444	1
4	367	897	395	1709	5502	1008.0	2400	0	444	1
4	367	898	395	1711	5491	1007.0	2400	0	444	1
4	367	898	395	1711	5491	1009.0	2400	0	444	1
4	368	898	395	1712	5491	1009.0	2400	0	444	1
4	367	898	395	1711	5480	1008.0	2400	0	444	1
4	368	899	396	1714	5491	1009.0	2400	0	444	1
4	367	896	395	1709	5490	1009.0	2400	0	444	1
4	368	899	396	1714	5491	1005.0	2400	0	444	1
4	366	896	395	1708	5490	1009.0	2400	0	444	1
4	366	897	395	1709	5502	1006.0	2400	0	444	1
4	368	898	396	1713	5502	1007.0	2400	0	444	1
4	366	897	395	1709	5490	1008.0	2400	0	444	1
4	368	899	396	1714	5502	1007.0	2400	0	444	1
4	366	896	394	1707	5490	1009.0	2400	0	444	1
4	368	899	396	1714	5492	1007.0	2400	0	444	1
4	366	895	394	1706	5490	1009.0	2400	0	444	1
4	368	898	396	1712	5492	1005.0	2400	0	444	1
4	366	896	395	1708	5490	1008.0	2400	0	444	1
4	368	898	396	1713	5502	1006.0	2400	0	444	0
4	318	516	247	1121	5490	1008.0	2400	0	444	0
4	303	383	196	919	4350	530.0	2400	0	444	0
4	301	380	195	912	3855	362.0	2400	0	444	0
4	302	382	196	918	3859	359.0	2400	0	444	0
4	300	380	195	912	3863	361.0	2400	0	444	0
5	302	382	196	918	3867	359.0	2400	355	222	1
5	300	380	195	912	3863	361.0	2400	355	222	1
5	539	491	255	1301	3867	359.0	2400	355	222	1
5	745	585	306	1633	3193	413.0	2400	355	222	1
5	743	582	305	1628	2952	457.0	2400	355	222	1
5	745	585	306	1634	2951	454.0	2400	355	222	1
5	743	582	305	1627	2952	457.0	2400	355	222	1
5	745	584	306	1632	2951	454.0	2400	355	222	1
5	744	583	305	1630	2952	455.0	2400	355	222	1
5	745	585	306	1634	2949	455.0	2400	355	222	1
5	746	585	306	1634	2952	457.0	2400	355	222	1
5	747	587	307	1639	2950	457.0	2400	355	222	1
5	747	586	307	1638	2953	459.0	2400	355	222	1
5	749	588	307	1643	2953	457.0	2400	355	222	1
5	748	587	307	1640	2952	460.0	2400	355	222	1
5	749	588	307	1642	2951	458.0	2400	355	222	1
5	747	587	307	1639	2949	460.0	2400	355	222	1
5	747	586	306	1638	2953	459.0	2400	355	222	1
5	748	587	307	1641	2951	458.0	2400	355	222	1
5	747	587	307	1638	2954	458.0	2400	355	222	1
5	748	587	307	1640	2953	459.0	2400	355	222	1
5	748	587	307	1640	2951	458.0	2400	355	222	1
5	748	587	307	1639	2951	458.0	2400	355	222	1
5	748	588	307	1641	2951	458.0	2400	355	222	1
5	747	586	306	1638	2951	460.0	2400	355	222	1
5	749	588	307	1643	2951	458.0	2400	355	222	1
5	746	586	306	1637	2952	460.0	2400	355	222	1
5	749	588	307	1642	2953	458.0	2400	355	222	1
5	747	587	307	1639	2949	460.0	2400	355	222	0
5	424	439	227	1117	2953	459.0	2400	355	222	0
5	304	384	196	921	3430	389.0	2400	355	222	0
5	306	386	197	926	3847	363.0	2400	355	222	0
5	304	384	196	921	3843	365.0	2400	355	222	0
5	306	386	197	927	3847	363.0	2400	355	222	0
5	304	384	196	921	3843	365.0	2400	355	222	0
6	306	386	198	927	3847	363.0	2400	711	0	1
6	897	417	261	1550	3856	364.0	2400	711	0	1
6	1411	448	318	2098	2462	175.0	2400	711	0	1
6	1410	445	317	2092	2165	16.0	2400	711	0	1
6	1414	445	316	2100	2161	12.0	2400	711	0	1
6	1414	448	318	2101	2162	12.0	2400	711	0	1
6	1411	445	317	2093	2164	15.0	2400	711	0	1
6	1412	448	318	2098	2160	12.0	2400	711	0	1
6	1412	446	317	2095	2162	15.0	2400	711	0	1
6	1412	448	318	2099	2160	13.0	2400	711	0	1
6	1409	446	317	2092	2165	15.0	2400	711	0	1
6	1414	448	318	2101	2161	14.0	2400	711	0	1
