Stim	HueR	HueG	HueB	HueC	HueCT	HueLux	Yellow	Red	Green	Trig
6	1477	518	518	2429	2654	0.0	2400	711	0	1
6	1480	519	520	2434	2654	0.0	2400	711	0	1
6	1478	517	518	2429	2657	0.0	2400	711	0	1
6	1477	519	519	2432	2653	0.0	2400	711	0	1
6	1479	517	518	2430	2659	0.0	2400	711	0	1
6	1477	519	519	2432	2653	0.0	2400	711	0	1
6	1478	517	518	2428	2659	0.0	2400	711	0	1
6	1480	519	520	2435	2653	0.0	2400	711	0	1
6	1476	517	518	2427	2657	0.0	2400	711	0	1
6	1480	519	520	2435	2655	0.0	2400	711	0	1
6	1476	517	518	2426	2657	0.0	2400	711	0	1
6	1478	519	520	2433	2655	0.0	2400	711	0	1
6	1478	517	520	2428	2659	0.0	2400	711	0	1
6	1478	517	518	2428	2657	0.0	2400	711	0	0
6	352	456	398	1243	2653	0.0	2400	711	0	0
6	338	453	394	1222	5698	314.0	2400	711	0	0
6	341	456	396	1230	5832	316.0	2400	711	0	0
6	338	453	394	1222	5815	319.0	2400	711	0	0
6	341	456	397	1231	5832	316.0	2400	711	0	0
6	338	453	394	1222	5826	318.0	2400	711	0	0
7	341	456	397	1231	5832	316.0	2400	0	666	1
7	420	1119	670	2265	5826	318.0	2400	0	666	1
7	458	1414	794	2730	7468	1139.0	2400	0	666	1
7	455	1408	790	2718	7996	1501.0	2400	0	666	1
7	458	1414	794	2730	8006	1496.0	2400	0	666	1
7	455	1408	790	2719	7996	1501.0	2400	0	666	1
7	458	1412	793	2727	8006	1496.0	2400	0	666	1
7	456	1411	791	2722	7987	1499.0	2400	0	666	1
7	458	1411	793	2726	8000	1500.0	2400	0	666	1
7	456	1411	791	2722	7987	1497.0	2400	0	666	1
7	458	1412	793	2728	8000	1500.0	2400	0	666	1
7	458	1413	794	2729	7987	1499.0	2400	0	666	1
7	456	1409	791	2719	7996	1500.0	2400	0	666	1
7	458	1413	793	2728	8000	1496.0	2400	0	666	1
7	456	1411	792	2722	7987	1501.0	2400	0	666	1
7	457	1411	792	2725	8008	1499.0	2400	0	666	1
7	456	1411	792	2723	7993	1499.0	2400	0	666	1
7	457	1411	792	2724	8008	1499.0	2400	0	666	1
7	456	1410	791	2721	7993	1499.0	2400	0	666	1
7	457	1413	793	2727	8000	1498.0	2400	0	666	1
7	456	1409	791	2721	8002	1501.0	2400	0	666	1
7	457	1413	793	2727	8000	1496.0	2400	0	666	1
7	456	1410	791	2722	8002	1501.0	2400	0	666	1
7	457	1410	792	2723	8000	1498.0	2400	0	666	1
7	457	1412	792	2725	7993	1497.0	2400	0	666	1
7	457	1410	792	2722	7993	1500.0	2400	0	666	1
7	457	1412	792	2725	7993	1497.0	2400	0	666	1
7	457	1411	792	2724	7993	1500.0	2400	0	666	0
7	457	1410	792	2723	7993	1499.0	2400	0	666	0
7	340	455	396	1228	7993	1497.0	2400	0	666	0
7	339	454	395	1226	5828	317.0	2400	0	666	0
7	340	455	396	1229	5830	317.0	2400	0	666	0
7	339	454	395	1225	5828	317.0	2400	0	666	0
7	340	455	396	1229	5830	317.0	2400	0	666	0
8	339	453	394	1224	5828	317.0	2400	355	444	1
8	707	891	599	2213	5819	316.0	2400	355	444	1
8	838	1047	672	2565	4618	738.0	2400	355	444	1
8	840	1048	673	2568	4446	888.0	2400	355	444	1
8	839	1047	672	2565	4443	888.0	2400	355	444	1
8	840	1048	673	2568	4442	888.0	2400	355	444	1
8	839	1047	671	2565	4443	888.0	2400	355	444	1
8	840	1049	674	2571	4438	889.0	2400	355	444	1
8	838	1046	671	2562	4448	889.0	2400	355	444	1
8	841	1050	674	2572	4441	887.0	2400	355	444	1
8	837	1046	671	2562	4444	890.0	2400	355	444	1
8	840	1049	674	2571	4445	888.0	2400	355	444	1
8	837	1046	671	2562	4448	889.0	2400	355	444	1
8	837	1046	671	2562	4445	888.0	2400	355	444	1
8	838	1048	673	2567	4445	888.0	2400	355	444	1
8	837	1045	671	2560	4450	889.0	2400	355	444	1
8	839	1050	674	2571	4445	886.0	2400	355	444	1
8	836	1045	670	2560	4451	891.0	2400	355	444	1
8	840	1050	674	2571	4444	887.0	2400	355	444	1
8	837	1046	671	2561	4448	891.0	2400	355	444	1
8	839	1049	673	2569	4445	888.0	2400	355	444	1
8	837	1047	671	2563	4447	890.0	2400	355	444	1
8	838	1049	673	2568	4445	889.0	2400	355	444	1
8	837	1047	672	2564	4450	891.0	2400	355	444	1
8	838	1049	674	2570	4449	888.0	2400	355	444	1
8	837	1046	671	2562	4455	890.0	2400	355	444	1
8	840	1049	673	2571	4445	888.0	2400	355	444	1
8	837	1046	671	2561	4443	890.0	2400	355	444	0
8	839	1049	673	2570	4445	888.0	2400	355	444	0
8	374	494	413	1316	4447	890.0	2400	355	444	0
8	340	455	396	1229	5598	356.0	2400	355	444	0
8	340	455	396	1224	5828	317.0	2400	355	444	0
8	339	454	395	1225	5828	317.0	2400	355	444	0
8	340	455	396	1229	5830	317.0	2400	355	444	0
9	339	454	395	1226	5828	317.0	2400	711	222	1
9	1191	644	540	2328	5830	317.0	2400	711	222	1
9	1505	713	592	2731	3077	234.0	2400	711	222	1
9	1504	713	593	2731	2828	203.0	2400	711	222	1
9	1504	713	592	2730	2831	203.0	2400	711	222	1
9	1505	713	592	2732	2829	203.0	2400	711	222	1
9	1503	713	592	2729	2828	203.0	2400	711	222	1
