Stim	HueR	HueG	HueB	HueC	HueCT	HueLux	Yellow	Red	Green	Trig
20	2835	1112	754	4670	2389	282.0	2400	1422	222	1
20	2835	1112	754	4670	2389	282.0	2400	1422	222	1
20	2837	1115	756	4676	2390	285.0	2400	1422	222	1
20	2835	1112	754	4670	2389	282.0	2400	1422	222	1
20	2837	1115	756	4676	2390	285.0	2400	1422	222	1
20	2835	1112	754	4669	2388	282.0	2400	1422	222	1
20	2849	1118	758	4692	2388	284.0	2400	1422	222	1
20	2927	1137	768	4797	2374	282.0	2400	1422	222	1
20	2937	1141	771	4814	2374	283.0	2400	1422	222	1
20	2927	1137	768	4797	2374	282.0	2400	1422	222	1
20	2923	1138	769	4795	2376	284.0	2400	1422	222	1
20	2931	1138	768	4802	2372	282.0	2400	1422	222	1
20	2931	1140	770	4807	2375	284.0	2400	1422	222	1
20	2934	1138	769	4805	2372	280.0	2400	1422	222	1
20	2917	1136	768	4787	2377	283.0	2400	1422	222	1
20	2935	1138	769	4806	2371	280.0	2400	1422	222	1
20	2929	1140	770	4804	2376	284.0	2400	1422	222	1
20	2933	1138	768	4804	2372	281.0	2400	1422	222	0
20	2921	1137	769	4792	2377	283.0	2400	1422	222	0
20	333	447	390	1208	5853	311.0	2400	1422	222	0
20	331	444	388	1200	5857	309.0	2400	1422	222	0
20	333	447	390	1208	5853	311.0	2400	1422	222	0
21	331	444	387	1199	5845	310.0	2400	1777	0	1
21	1789	751	579	3101	2611	180.0	2400	1777	0	1
21	3219	1045	762	4952	2259	46.0	2400	1777	0	1
21	3226	1049	765	4967	2261	48.0	2400	1777	0	1
21	3209	1043	761	4939	2260	47.0	2400	1777	0	1
21	3223	1049	765	4962	2261	49.0	2400	1777	0	1
21	3225	1046	763	4959	2258	45.0	2400	1777	0	1
21	3118	1027	751	4826	2275	59.0	2400	1777	0	1
21	3116	1024	748	4817	2272	57.0	2400	1777	0	1
21	3118	1027	751	4826	2275	59.0	2400	1777	0	1
21	3116	1024	748	4818	2272	57.0	2400	1777	0	1
21	3118	1027	751	4826	2275	59.0	2400	1777	0	1
21	3128	1026	750	4834	2271	54.0	2400	1777	0	1
21	3118	1027	751	4826	2275	59.0	2400	1777	0	1
21	3116	1024	749	4818	2273	56.0	2400	1777	0	1
21	3118	1027	749	4826	2274	60.0	2400	1777	0	1
21	3118	1027	751	4826	2275	59.0	2400	1777	0	1
21	3115	1024	749	4818	2274	56.0	2400	1777	0	1
21	3224	1049	765	4964	2261	49.0	2400	1777	0	1
21	3212	1043	761	4943	2260	46.0	2400	1777	0	1
21	3220	1048	764	4958	2261	49.0	2400	1777	0	1
21	3227	1047	763	4962	2258	46.0	2400	1777	0	1
21	3219	1048	764	4957	2261	49.0	2400	1777	0	1
21	3224	1046	763	4959	2258	45.0	2400	1777	0	1
21	3223	1048	764	4961	2260	48.0	2400	1777	0	1
21	3220	1046	762	4955	2259	47.0	2400	1777	0	1
21	3227	1049	765	4966	2260	48.0	2400	1777	0	1
21	3216	1045	762	4950	2260	47.0	2400	1777	0	1
21	3216	1047	764	4953	2262	49.0	2400	1777	0	1
21	3206	1042	760	4935	2261	47.0	2400	1777	0	1
21	3118	1026	751	4825	2275	57.0	2400	1777	0	1
21	3116	1024	749	4819	2273	56.0	2400	1777	0	1
21	3130	1029	752	4841	2273	57.0	2400	1777	0	1
21	3116	1024	749	4819	2273	56.0	2400	1777	0	1
21	3116	1024	749	4819	2273	56.0	2400	1777	0	1
21	3130	1029	752	4840	2273	57.0	2400	1777	0	1
21	3116	1024	749	4819	2273	56.0	2400	1777	0	1
21	3117	1026	751	4824	2276	57.0	2400	1777	0	1
21	3116	1024	749	4819	2273	56.0	2400	1777	0	1
21	3117	1026	750	4824	2275	58.0	2400	1777	0	1
21	3203	1042	760	4932	2261	48.0	2400	1777	0	1
21	3224	1048	764	4963	2261	48.0	2400	1777	0	1
21	3223	1047	763	4958	2259	47.0	2400	1777	0	1
21	3219	1047	764	4956	2261	48.0	2400	1777	0	1
21	3227	1048	763	4964	2258	48.0	2400	1777	0	1
21	3219	1047	763	4956	2261	49.0	2400	1777	0	0
21	3224	1047	763	4959	2258	47.0	2400	1777	0	0
21	6005	1624	1124	8570	2056	0.0	2400	1777	0	0
21	5997	1622	1123	8559	2056	0.0	2400	1777	0	0
21	6007	1624	1125	8573	2056	0.0	2400	1777	0	0
22	5996	1621	1122	8558	2056	0.0	2400	0	1333	1
22	6001	1623	1124	8566	2056	0.0	2400	0	1333	1
22	1961	2120	1088	5292	3504	1913.0	2400	0	1333	1
22	1964	2116	1086	5289	3497	1907.0	2400	0	1333	1
22	1960	2120	1088	5291	3505	1913.0	2400	0	1333	1
22	1955	2109	1083	5270	3501	1901.0	2400	0	1333	1
22	1962	2119	1087	5291	3501	1911.0	2400	0	1333	1
22	1960	2119	1087	5289	3503	1912.0	2400	0	1333	1
22	1963	2116	1086	5289	3498	1907.0	2400	0	1333	1
22	1959	2119	1087	5290	3505	1912.0	2400	0	1333	1
22	1963	2116	1086	5288	3498	1907.0	2400	0	1333	1
22	1961	2119	1087	5291	3502	1912.0	2400	0	1333	1
22	1958	2112	1084	5277	3500	1904.0	2400	0	1333	1
22	1909	2064	1064	5158	3514	1859.0	2400	0	1333	1
22	1902	2057	1061	5140	3516	1852.0	2400	0	1333	1
22	1902	2057	1061	5140	3516	1852.0	2400	0	1333	1
22	1902	2057	1061	5140	3516	1852.0	2400	0	1333	1
22	1902	2057	1062	5141	3518	1851.0	2400	0	1333	1
22	1901	2056	1061	5138	3517	1851.0	2400	0	1333	1
22	1902	2057	1061	5140	3516	1852.0	2400	0	1333	1
22	1902	2057	1062	5141	3518	1851.0	2400	0	1333	1
22	1908	2064	1064	5156	3515	1859.0	2400	0	1333	1
22	1902	2057	1062	5141	3518	1851.0	2400	0	1333	1
22	1949	2106	1081	5259	3504	1900.0	2400	0	1333	1
22	1961	2120	1088	5293	3504	1913.0	2400	0	1333	1
22	1961	2117	1086	5287	3500	1909.0	2400	0	1333	1
22	1962	2119	1087	5292	3501	1911.0	2400	0	1333	1
22	1960	2118	1086	5287	3502	1911.0	2400	0	1333	1
22	1963	2118	1087	5292	3500	1910.0	2400	0	1333	1
22	1952	2111	1084	5270	3506	1904.0	2400	0	1333	1
22	1964	2117	1087	5292	3499	1908.0	2400	0	1333	1
22	1959	2119	1087	5287	3505	1912.0	2400	0	1333	1
22	1964	2117	1087	5291	3499	1908.0	2400	0	1333	1
22	1960	2118	1086	5288	3502	1911.0	2400	0	1333	1
22	1962	2119	1087	5292	3501	1911.0	2400	0	1333	1
22	1901	2055	1060	5136	3515	1850.0	2400	0	1333	1
22	1903	2058	1062	5143	3517	1853.0	2400	0	1333	1
22	1901	2055	1060	5137	3515	1850.0	2400	0	1333	1
22	1902	2055	1060	5142	3514	1850.0	2400	0	1333	1
22	1903	2058	1062	5143	3517	1853.0	2400	0	1333	1
22	1901	2055	1060	5136	3515	1850.0	2400	0	1333	1
22	1902	2058	1062	5143	3518	1853.0	2400	0	1333	1
22	1901	2055	1060	5136	3515	1850.0	2400	0	1333	1
22	1903	2058	1062	5143	3517	1853.0	2400	0	1333	1
22	1901	2055	1060	5136	3515	1850.0	2400	0	1333	1
22	1910	2065	1066	5161	3517	1859.0	2400	0	1333	0
22	1825	1977	1028	4946	3537	1775.0	2400	0	1333	0
22	333	447	390	1207	5853	311.0	2400	0	1333	0
22	331	444	387	1199	5845	310.0	2400	0	1333	0
22	333	447	390	1208	5853	311.0	2400	0	1333	0
23	331	444	388	1200	5857	309.0	2400	355	1111	1
23	333	447	390	1208	5853	311.0	2400	355	1111	1
23	2049	1867	995	5005	3241	1553.0	2400	355	1111	1
23	2057	1876	1000	5028	3243	1561.0	2400	355	1111	1
23	2047	1866	995	5002	3242	1552.0	2400	355	1111	1
23	2050	1869	998	5010	3245	1553.0	2400	355	1111	1
23	2047	1866	995	5002	3242	1552.0	2400	355	1111	1
23	2110	1921	1018	5146	3229	1601.0	2400	355	1111	1
23	2117	1922	1020	5157	3226	1599.0	2400	355	1111	1
23	2111	1922	1019	5147	3230	1602.0	2400	355	1111	1
23	2115	1922	1020	5153	3228	1600.0	2400	355	1111	1
23	2113	1921	1018	5148	3226	1600.0	2400	355	1111	1
23	2113	1923	1021	5153	3231	1601.0	2400	355	1111	1
23	2114	1919	1018	5147	3225	1597.0	2400	355	1111	1
23	2112	1924	1021	5154	3232	1603.0	2400	355	1111	1
23	2106	1913	1015	5129	3227	1592.0	2400	355	1111	1
23	2114	1925	1021	5157	3231	1604.0	2400	355	1111	1
23	2112	1919	1018	5144	3227	1598.0	2400	355	1111	1
23	2049	1869	997	5010	3244	1555.0	2400	355	1111	1
23	2047	1866	995	5002	3242	1552.0	2400	355	1111	1
23	2049	1869	998	5010	3246	1554.0	2400	355	1111	1
23	2047	1866	995	5002	3242	1552.0	2400	355	1111	1
23	2049	1869	997	5010	3244	1555.0	2400	355	1111	1
23	2055	1873	998	5020	3241	1558.0	2400	355	1111	1
23	2049	1869	997	5010	3244	1555.0	2400	355	1111	1
23	2049	1869	997	5010	3244	1555.0	2400	355	1111	1
23	2047	1866	995	5003	3242	1552.0	2400	355	1111	1
23	2049	1869	997	5010	3244	1555.0	2400	355	1111	1
23	2047	1866	995	5003	3242	1552.0	2400	355	1111	1
23	2114	1924	1021	5156	3231	1603.0	2400	355	1111	1
23	2105	1917	1017	5135	3231	1597.0	2400	355	1111	1
23	2115	1924	1021	5156	3230	1602.0	2400	355	1111	1
23	2111	1921	1018	5147	3228	1601.0	2400	355	1111	1
23	2116	1922	1020	5154	3227	1600.0	2400	355	1111	1
23	2110	1921	1019	5147	3230	1601.0	2400	355	1111	1
23	2116	1922	1020	5154	3227	1600.0	2400	355	1111	1
23	2112	1922	1019	5149	3229	1602.0	2400	355	1111	1
23	2114	1921	1020	5151	3229	1599.0	2400	355	1111	1
23	2113	1922	1019	5150	3228	1601.0	2400	355	1111	1
23	2105	1917	1018	5135	3233	1597.0	2400	355	1111	1
23	2069	1881	1002	5047	3236	1563.0	2400	355	1111	1
23	2049	1868	997	5008	3244	1553.0	2400	355	1111	1
23	2048	1867	996	5004	3243	1552.0	2400	355	1111	1
23	2048	1867	996	5004	3243	1552.0	2400	355	1111	1
23	2049	1868	997	5008	3244	1553.0	2400	355	1111	1
23	2048	1867	996	5004	3243	1552.0	2400	355	1111	0
23	3128	2762	1379	7398	3070	2334.0	2400	355	1111	0
23	3822	3340	1626	8940	3011	2840.0	2400	355	1111	0
23	3826	3339	1625	8941	3009	2838.0	2400	355	1111	0
23	3823	3340	1626	8941	3011	2840.0	2400	355	1111	0
24	3824	3338	1625	8938	3010	2837.0	2400	711	888	1
24	3732	3261	1592	8733	3016	2770.0	2400	711	888	1
24	2321	1678	942	4994	2937	1205.0	2400	711	888	1
24	2321	1678	942	4994	2937	1205.0	2400	711	888	1
24	2321	1678	942	4995	2937	1205.0	2400	711	888	1
24	2321	1678	942	4994	2937	1205.0	2400	711	888	1
24	2321	1678	942	4994	2937	1205.0	2400	711	888	1
24	2321	1678	942	4995	2937	1205.0	2400	711	888	1
24	2321	1678	942	4994	2937	1205.0	2400	711	888	1
24	2322	1681	944	5000	2939	1208.0	2400	711	888	1
24	2321	1678	942	4994	2937	1205.0	2400	711	888	1
24	2322	1678	942	4996	2936	1205.0	2400	711	888	1
24	2398	1727	964	5142	2922	1241.0	2400	711	888	1
24	2396	1723	962	5135	2920	1237.0	2400	711	888	1
24	2399	1727	964	5145	2921	1241.0	2400	711	888	1
24	2395	1724	962	5135	2921	1239.0	2400	711	888	1
24	2391	1720	961	5127	2922	1235.0	2400	711	888	1
24	2393	1725	963	5135	2924	1240.0	2400	711	888	1
24	2401	1725	964	5144	2920	1237.0	2400	711	888	1
24	2395	1725	963	5136	2922	1240.0	2400	711	888	1
24	2398	1725	963	5140	2921	1239.0	2400	711	888	1
24	2397	1725	963	5139	2921	1239.0	2400	711	888	1
24	2397	1725	963	5139	2921	1239.0	2400	711	888	1
24	2345	1690	947	5035	2929	1212.0	2400	711	888	1
24	2331	1684	945	5014	2935	1209.0	2400	711	888	1
24	2320	1677	941	4991	2936	1204.0	2400	711	888	1
24	2322	1679	943	4998	2938	1206.0	2400	711	888	1
24	2320	1677	941	4992	2936	1204.0	2400	711	888	1
24	2322	1679	943	4998	2938	1206.0	2400	711	888	1
24	2321	1677	941	4992	2935	1204.0	2400	711	888	1
24	2320	1676	941	4991	2936	1203.0	2400	711	888	1
24	2322	1679	943	4999	2938	1206.0	2400	711	888	1
24	2329	1682	943	5008	2933	1208.0	2400	711	888	1
24	2323	1679	943	4999	2937	1205.0	2400	711	888	1
24	2397	1725	963	5138	2921	1239.0	2400	711	888	1
24	2397	1725	964	5141	2923	1238.0	2400	711	888	1
24	2398	1722	961	5134	2917	1236.0	2400	711	888	1
24	2396	1727	964	5142	2923	1242.0	2400	711	888	1
24	2399	1723	962	5138	2918	1236.0	2400	711	888	1
24	2395	1727	965	5141	2926	1241.0	2400	711	888	1
24	2390	1717	959	5120	2919	1232.0	2400	711	888	1
24	2398	1727	965	5144	2924	1241.0	2400	711	888	1
24	2396	1722	961	5133	2919	1236.0	2400	711	888	1
24	2399	1728	965	5147	2923	1242.0	2400	711	888	1
24	2394	1723	962	5133	2922	1238.0	2400	711	888	1
24	2401	1727	965	5146	2922	1240.0	2400	711	888	0
24	2321	1677	941	4991	2935	1204.0	2400	711	888	0
24	333	447	390	1208	5853	311.0	2400	711	888	0
24	333	447	390	1208	5853	311.0	2400	711	888	0
24	331	444	387	1200	5845	310.0	2400	711	888	0
25	333	447	390	1208	5853	311.0	2400	1066	666	1
25	1684	1070	687	3464	2945	639.0	2400	1066	666	1
25	2674	1531	908	5125	2684	883.0	2400	1066	666	1
25	2680	1527	906	5124	2679	876.0	2400	1066	666	1
25	2675	1530	908	5126	2684	881.0	2400	1066	666	1
25	2676	1527	905	5120	2679	879.0	2400	1066	666	1
25	2618	1501	894	5026	2692	864.0	2400	1066	666	1
25	2589	1488	887	4976	2696	858.0	2400	1066	666	1
25	2591	1490	889	4984	2698	859.0	2400	1066	666	1
25	2589	1488	887	4976	2696	858.0	2400	1066	666	1
25	2601	1495	891	5001	2696	863.0	2400	1066	666	1
25	2589	1488	887	4977	2696	858.0	2400	1066	666	1
25	2591	1490	889	4984	2698	859.0	2400	1066	666	1
25	2590	1488	887	4978	2695	858.0	2400	1066	666	1
25	2601	1493	890	4997	2694	860.0	2400	1066	666	1
25	2590	1488	887	4978	2695	858.0	2400	1066	666	1
25	2590	1488	887	4978	2695	858.0	2400	1066	666	1
25	2664	1526	906	5108	2686	880.0	2400	1066	666	1
25	2677	1528	906	5122	2680	879.0	2400	1066	666	1
25	2678	1531	908	5129	2682	882.0	2400	1066	666	1
25	2673	1527	906	5118	2682	879.0	2400	1066	666	1
25	2680	1530	908	5130	2681	880.0	2400	1066	666	1
25	2672	1528	906	5118	2682	881.0	2400	1066	666	1
25	2679	1529	908	5128	2682	878.0	2400	1066	666	1
25	2676	1529	907	5124	2682	880.0	2400	1066	666	1
25	2675	1528	907	5122	2682	879.0	2400	1066	666	1
25	2668	1524	905	5109	2683	876.0	2400	1066	666	1
25	2673	1530	907	5122	2683	883.0	2400	1066	666	1
25	2679	1528	907	5126	2680	878.0	2400	1066	666	1
25	2590	1490	888	4981	2697	860.0	2400	1066	666	1
25	2590	1489	888	4980	2697	859.0	2400	1066	666	1
25	2591	1490	888	4981	2696	860.0	2400	1066	666	1
25	2590	1489	888	4979	2697	859.0	2400	1066	666	1
25	2590	1489	888	4981	2697	859.0	2400	1066	666	1
25	2600	1489	888	4996	2692	856.0	2400	1066	666	1
25	2590	1489	888	4980	2697	859.0	2400	1066	666	1
25	2590	1489	888	4980	2697	859.0	2400	1066	666	1
25	2590	1489	888	4981	2697	859.0	2400	1066	666	1
25	2590	1489	888	4980	2697	859.0	2400	1066	666	1
25	2640	1512	899	5064	2688	871.0	2400	1066	666	1
25	2673	1529	907	5120	2683	881.0	2400	1066	666	1
25	2668	1526	906	5112	2684	879.0	2400	1066	666	1
25	2676	1529	907	5124	2682	880.0	2400	1066	666	1
25	2674	1528	907	5122	2683	879.0	2400	1066	666	1
25	2678	1530	907	5127	2681	881.0	2400	1066	666	1
25	2673	1529	907	5122	2683	881.0	2400	1066	666	0
25	2679	1528	907	5125	2680	878.0	2400	1066	666	0
25	4926	2570	1406	8889	2475	1428.0	2400	1066	666	0
25	4929	2568	1405	8888	2473	1424.0	2400	1066	666	0
25	4929	2570	1406	8891	2473	1427.0	2400	1066	666	0
26	4925	2566	1404	8882	2473	1423.0	2400	1422	444	1
26	4930	2571	1407	8894	2474	1427.0	2400	1422	444	1
26	2705	1499	898	5109	2655	830.0	2400	1422	444	1
26	2939	1326	847	5083	2476	518.0	2400	1422	444	1
26	2959	1333	851	5113	2472	520.0	2400	1422	444	1
26	2954	1330	849	5103	2472	518.0	2400	1422	444	1
26	2955	1332	851	5108	2474	520.0	2400	1422	444	1
26	2946	1327	848	5091	2473	517.0	2400	1422	444	1
26	2953	1332	851	5106	2475	520.0	2400	1422	444	1
26	2959	1330	850	5109	2471	516.0	2400	1422	444	1
26	2953	1332	851	5107	2476	520.0	2400	1422	444	1
26	2956	1330	849	5105	2471	518.0	2400	1422	444	1
26	2861	1300	835	4969	2490	511.0	2400	1422	444	1
26	2858	1298	832	4961	2487	511.0	2400	1422	444	1
26	2861	1300	835	4968	2489	511.0	2400	1422	444	1
26	2858	1297	832	4960	2487	510.0	2400	1422	444	1
26	2861	1300	835	4969	2490	511.0	2400	1422	444	1
26	2858	1297	832	4960	2487	510.0	2400	1422	444	1
26	2860	1300	835	4968	2491	512.0	2400	1422	444	1
26	2858	1297	832	4960	2487	510.0	2400	1422	444	1
26	2861	1302	835	4970	2489	515.0	2400	1422	444	1
26	2860	1301	835	4969	2491	513.0	2400	1422	444	1
26	2915	1317	842	5046	2478	516.0	2400	1422	444	1
26	2952	1333	851	5107	2476	522.0	2400	1422	444	1
26	2959	1330	849	5109	2471	517.0	2400	1422	444	1
26	2954	1333	852	5109	2476	521.0	2400	1422	444	1
26	2955	1330	849	5104	2471	518.0	2400	1422	444	1
26	2947	1330	850	5098	2476	520.0	2400	1422	444	1
26	2953	1329	849	5101	2472	517.0	2400	1422	444	1
26	2960	1334	852	5117	2474	520.0	2400	1422	444	1
26	2950	1330	849	5099	2473	520.0	2400	1422	444	1
26	2961	1333	852	5117	2474	519.0	2400	1422	444	1
26	2951	1330	849	5100	2473	519.0	2400	1422	444	1
26	2959	1333	852	5114	2474	519.0	2400	1422	444	1
26	2859	1298	832	4961	2486	511.0	2400	1422	444	1
26	2872	1304	837	4986	2489	513.0	2400	1422	444	1
26	2859	1298	833	4962	2487	510.0	2400	1422	444	1
26	2860	1300	835	4968	2491	512.0	2400	1422	444	1
26	2859	1298	832	4962	2487	511.0	2400	1422	444	1
26	2859	1298	833	4962	2487	510.0	2400	1422	444	1
26	2860	1300	834	4968	2489	512.0	2400	1422	444	1
26	2858	1298	833	4962	2489	511.0	2400	1422	444	1
26	2860	1300	834	4967	2489	512.0	2400	1422	444	1
26	2870	1302	835	4979	2486	512.0	2400	1422	444	1
26	2860	1300	834	4967	2489	512.0	2400	1422	444	1
26	2951	1330	849	5101	2474	519.0	2400	1422	444	0
26	2543	1192	778	4494	2547	486.0	2400	1422	444	0
26	331	445	388	1202	5857	310.0	2400	1422	444	0
26	332	446	389	1205	5855	311.0	2400	1422	444	0
26	331	445	388	1202	5857	310.0	2400	1422	444	0
27	332	446	389	1205	5855	311.0	2400	1777	222	1
27	332	445	389	1203	5855	309.0	2400	1777	222	1
27	3133	1124	787	4977	2317	180.0	2400	1777	222	1
27	3130	1123	787	4973	2318	180.0	2400	1777	222	1
27	3131	1123	787	4974	2318	179.0	2400	1777	222	1
27	3130	1123	787	4973	2318	180.0	2400	1777	222	1
27	3179	1136	794	5040	2311	179.0	2400	1777	222	1
27	3242	1150	802	5112	2296	175.0	2400	1777	222	1
27	3232	1148	801	5111	2303	176.0	2400	1777	222	1
27	3241	1149	802	5121	2302	174.0	2400	1777	222	1
27	3236	1149	802	5115	2303	175.0	2400	1777	222	1
27	3236	1149	801	5115	2302	176.0	2400	1777	222	1
27	3240	1150	803	5121	2303	175.0	2400	1777	222	1
27	3232	1148	801	5109	2302	176.0	2400	1777	222	1
27	3242	1150	802	5122	2301	175.0	2400	1777	222	1
27	3231	1147	800	5107	2302	175.0	2400	1777	222	1
27	3239	1149	802	5119	2303	174.0	2400	1777	222	1
27	3130	1122	786	4970	2316	179.0	2400	1777	222	1
27	3130	1123	787	4974	2318	180.0	2400	1777	222	1
27	3129	1122	785	4969	2316	180.0	2400	1777	222	1
27	3131	1123	787	4974	2318	179.0	2400	1777	222	1
27	3142	1125	787	4986	2314	179.0	2400	1777	222	1
27	3131	1124	787	4975	2318	181.0	2400	1777	222	1
27	3129	1122	785	4969	2316	180.0	2400	1777	222	1
27	3131	1124	787	4974	2317	181.0	2400	1777	222	1
27	3142	1124	787	4984	2314	177.0	2400	1777	222	1
27	3129	1121	785	4968	2316	178.0	2400	1777	222	1
27	3131	1124	787	4975	2318	181.0	2400	1777	222	1
27	3220	1143	798	5091	2303	174.0	2400	1777	222	1
27	3239	1150	802	5120	2303	176.0	2400	1777	222	1
27	3236	1147	800	5112	2301	174.0	2400	1777	222	1
27	3235	1149	802	5116	2304	176.0	2400	1777	222	1
27	3239	1148	800	5116	2300	174.0	2400	1777	222	1
27	3232	1149	802	5112	2305	177.0	2400	1777	222	1
27	3240	1148	801	5116	2300	173.0	2400	1777	222	1
27	3235	1149	802	5116	2304	176.0	2400	1777	222	1
27	3236	1147	800	5111	2300	174.0	2400	1777	222	1
27	3226	1147	801	5104	2305	176.0	2400	1777	222	1
27	3232	1146	799	5106	2301	174.0	2400	1777	222	1
27	3192	1138	796	5056	2309	177.0	2400	1777	222	1
27	3129	1121	785	4967	2315	178.0	2400	1777	222	1
27	3131	1124	788	4975	2318	180.0	2400	1777	222	1
27	3129	1121	785	4967	2315	178.0	2400	1777	222	1
27	3131	1124	788	4976	2319	180.0	2400	1777	222	1
27	3144	1127	789	4993	2316	180.0	2400	1777	222	1
27	3129	1121	785	4968	2316	178.0	2400	1777	222	0
27	5092	1599	1067	7617	2147	89.0	2400	1777	222	0
27	6030	1822	1198	8873	2102	41.0	2400	1777	222	0
27	6022	1824	1199	8868	2104	46.0	2400	1777	222	0
27	6025	1821	1197	8867	2102	42.0	2400	1777	222	0
28	6025	1824	1199	8872	2103	45.0	2400	2133	0	1
28	5654	1732	1144	8367	2117	60.0	2400	2133	0	1
28	3425	1039	784	5142	2216	0.0	2400	2133	0	1
28	3410	1033	779	5118	2215	0.0	2400	2133	0	1
28	3412	1036	782	5126	2218	0.0	2400	2133	0	1
28	3410	1033	780	5118	2216	0.0	2400	2133	0	1
28	3415	1036	782	5128	2218	0.0	2400	2133	0	1
28	3413	1034	780	5122	2216	0.0	2400	2133	0	1
28	3415	1036	782	5128	2218	0.0	2400	2133	0	1
28	3413	1034	780	5122	2216	0.0	2400	2133	0	1
28	3415	1036	782	5128	2218	0.0	2400	2133	0	1
28	3427	1037	782	5140	2214	0.0	2400	2133	0	1
28	3533	1057	796	5276	2202	0.0	2400	2133	0	1
28	3531	1058	797	5277	2205	0.0	2400	2133	0	1
28	3516	1054	794	5254	2204	0.0	2400	2133	0	1
28	3535	1059	797	5280	2203	0.0	2400	2133	0	1
28	3525	1056	795	5265	2203	0.0	2400	2133	0	1
28	3537	1059	797	5283	2202	0.0	2400	2133	0	1
28	3513	1054	793	5251	2204	0.0	2400	2133	0	1
28	3534	1059	797	5278	2202	0.0	2400	2133	0	1
28	3531	1057	796	5273	2203	0.0	2400	2133	0	1
28	3530	1058	796	5274	2203	0.0	2400	2133	0	1
28	3492	1050	791	5224	2207	0.0	2400	2133	0	1
28	3414	1035	781	5125	2217	0.0	2400	2133	0	1
28	3413	1035	781	5124	2217	0.0	2400	2133	0	1
28	3414	1035	781	5125	2217	0.0	2400	2133	0	1
28	3414	1035	781	5125	2217	0.0	2400	2133	0	1
28	3414	1035	781	5124	2216	0.0	2400	2133	0	1
28	3414	1035	781	5125	2217	0.0	2400	2133	0	1
28	3414	1035	781	5124	2216	0.0	2400	2133	0	1
28	3414	1035	781	5126	2217	0.0	2400	2133	0	1
28	3414	1036	781	5126	2217	0.0	2400	2133	0	1
28	3413	1035	780	5123	2216	0.0	2400	2133	0	1
28	3529	1058	796	5273	2203	0.0	2400	2133	0	1
28	3532	1057	795	5274	2201	0.0	2400	2133	0	1
28	3531	1058	797	5275	2204	0.0	2400	2133	0	1
28	3528	1056	795	5268	2202	0.0	2400	2133	0	1
28	3535	1059	797	5280	2203	0.0	2400	2133	0	1
28	3513	1053	793	5249	2204	0.0	2400	2133	0	1
28	3537	1059	797	5283	2202	0.0	2400	2133	0	1
28	3525	1055	794	5264	2202	0.0	2400	2133	0	1
28	3538	1059	797	5284	2202	0.0	2400	2133	0	1
28	3526	1055	794	5265	2202	0.0	2400	2133	0	1
28	3534	1059	797	5280	2203	0.0	2400	2133	0	1
28	3529	1056	794	5269	2201	0.0	2400	2133	0	1
28	3414	1036	782	5128	2218	0.0	2400	2133	0	0
28	3426	1036	781	5138	2214	0.0	2400	2133	0	0
28	333	446	389	1206	5841	311.0	2400	2133	0	0
28	330	443	387	1198	5859	308.0	2400	2133	0	0
28	330	443	387	1197	5859	308.0	2400	2133	0	0
29	332	446	389	1206	5855	311.0	2400	0	1555	1
29	1407	1665	898	4067	3822	1513.0	2400	0	1555	1
29	1992	2328	1177	5626	3642	2166.0	2400	0	1555	1
29	1988	2326	1175	5618	3642	2165.0	2400	0	1555	1
29	1985	2318	1173	5606	3642	2155.0	2400	0	1555	1
29	1964	2296	1162	5549	3645	2135.0	2400	0	1555	1
29	1930	2259	1148	5463	3657	2098.0	2400	0	1555	1
29	1928	2255	1145	5455	3653	2095.0	2400	0	1555	1
29	1931	2264	1150	5472	3660	2104.0	2400	0	1555	1
29	1928	2255	1145	5455	3653	2095.0	2400	0	1555	1
29	1930	2258	1148	5463	3657	2097.0	2400	0	1555	1
29	1928	2255	1145	5455	3653	2095.0	2400	0	1555	1
29	1937	2266	1151	5482	3654	2105.0	2400	0	1555	1
29	1928	2255	1145	5455	3653	2095.0	2400	0	1555	1
29	1930	2258	1148	5462	3657	2097.0	2400	0	1555	1
29	1928	2255	1145	5455	3653	2095.0	2400	0	1555	1
29	1930	2258	1148	5462	3657	2097.0	2400	0	1555	1
29	1990	2328	1177	5625	3644	2166.0	2400	0	1555	1
29	1989	2325	1175	5619	3641	2163.0	2400	0	1555	1
29	1991	2326	1176	5622	3641	2164.0	2400	0	1555	1
29	1987	2327	1176	5619	3645	2167.0	2400	0	1555	1
29	1992	2325	1175	5622	3638	2162.0	2400	0	1555	1
29	1988	2327	1175	5619	3642	2167.0	2400	0	1555	1
29	1991	2326	1176	5622	3641	2164.0	2400	0	1555	1
29	1989	2325	1175	5618	3641	2163.0	2400	0	1555	1
29	1989	2327	1176	5622	3643	2166.0	2400	0	1555	1
29	1991	2323	1174	5617	3637	2160.0	2400	0	1555	1
29	1988	2328	1176	5621	3644	2168.0	2400	0	1555	1
29	1929	2256	1146	5457	3654	2095.0	2400	0	1555	1
29	1929	2257	1147	5459	3656	2096.0	2400	0	1555	1
29	1929	2256	1146	5457	3654	2095.0	2400	0	1555	1
29	1929	2257	1146	5458	3654	2097.0	2400	0	1555	1
29	1936	2265	1150	5477	3654	2104.0	2400	0	1555	1
29	1929	2257	1146	5458	3654	2097.0	2400	0	1555	1
29	1929	2257	1147	5458	3656	2096.0	2400	0	1555	1
29	1935	2260	1148	5469	3651	2098.0	2400	0	1555	1
