Stim	R	G	B	C	Temp	HueLux	Yellow	Red	Blue	Blue2	Trig
1	415	507	417	1368	5219	360.0	1800	0	0	0	1
1	1900	1060	644	3685	2682	584.0	1800	0	0	0	1
1	2268	1195	700	4257	2566	637.0	1800	0	0	0	1
1	2268	1195	700	4256	2566	637.0	1800	0	0	0	1
1	2268	1195	700	4256	2566	637.0	1800	0	0	0	1
1	2267	1195	699	4255	2565	638.0	1800	0	0	0	1
1	2268	1196	700	4257	2566	639.0	1800	0	0	0	1
1	2265	1194	699	4251	2566	637.0	1800	0	0	0	1
1	2267	1196	700	4256	2567	639.0	1800	0	0	0	1
1	2266	1194	699	4251	2566	637.0	1800	0	0	0	1
1	2268	1196	701	4259	2568	638.0	1800	0	0	0	1
1	2266	1193	698	4250	2564	636.0	1800	0	0	0	1
1	2267	1196	701	4257	2569	638.0	1800	0	0	0	1
1	2264	1193	698	4248	2565	637.0	1800	0	0	0	1
1	2268	1197	701	4259	2568	639.0	1800	0	0	0	1
1	2265	1193	698	4250	2565	636.0	1800	0	0	0	1
1	2268	1197	701	4259	2568	639.0	1800	0	0	0	1
1	2267	1196	701	4257	2569	638.0	1800	0	0	0	1
1	2266	1194	699	4251	2566	637.0	1800	0	0	0	1
1	2267	1196	701	4258	2569	638.0	1800	0	0	0	1
1	2266	1194	699	4252	2566	637.0	1800	0	0	0	1
1	2266	1195	700	4255	2567	638.0	1800	0	0	0	1
1	2265	1194	699	4251	2566	637.0	1800	0	0	0	1
1	2266	1195	700	4255	2567	638.0	1800	0	0	0	1
1	2266	1195	700	4255	2567	638.0	1800	0	0	0	1
1	2266	1195	699	4253	2566	638.0	1800	0	0	0	1
1	2266	1195	700	4254	2567	638.0	1800	0	0	0	1
1	2264	1193	699	4249	2567	636.0	1800	0	0	0	0
1	2210	1175	692	4169	2583	630.0	1800	0	0	0	0
1	415	507	417	1368	5219	360.0	1800	0	0	0	0
1	417	509	419	1375	5219	361.0	1800	0	0	0	0
1	415	506	417	1367	5219	358.0	1800	0	0	0	0
1	417	510	419	1376	5219	362.0	1800	0	0	0	0
1	414	506	417	1367	5228	359.0	1800	0	0	0	0
2	417	510	420	1376	5228	362.0	1800	0	0	0	1
2	2018	1104	663	3870	2642	602.0	1800	0	0	0	1
2	2264	1193	698	4248	2565	637.0	1800	0	0	0	1
2	2267	1196	701	4258	2569	638.0	1800	0	0	0	1
2	2265	1194	699	4250	2566	637.0	1800	0	0	0	1
2	2267	1196	700	4257	2567	639.0	1800	0	0	0	1
2	2264	1194	699	4250	2567	637.0	1800	0	0	0	1
2	2265	1195	700	4253	2568	638.0	1800	0	0	0	1
2	2266	1194	699	4253	2566	637.0	1800	0	0	0	1
2	2266	1195	700	4253	2567	638.0	1800	0	0	0	1
2	2266	1195	700	4254	2567	638.0	1800	0	0	0	1
2	2264	1194	699	4250	2567	637.0	1800	0	0	0	1
2	2265	1195	700	4253	2568	638.0	1800	0	0	0	1
2	2265	1194	699	4250	2566	637.0	1800	0	0	0	1
2	2267	1196	700	4256	2567	639.0	1800	0	0	0	1
2	2265	1193	698	4249	2565	636.0	1800	0	0	0	1
2	2266	1196	701	4256	2569	638.0	1800	0	0	0	1
2	2264	1193	698	4248	2565	637.0	1800	0	0	0	1
