Stim	R	G	B	C	Temp	HueLux	Yellow	Red	Blue	Blue2	Trig
4	1481	168	246	1745	1854	0.0	0	1500	0	0	1
4	1486	168	246	1750	1852	0.0	0	1500	0	0	1
4	1482	168	246	1746	1854	0.0	0	1500	0	0	1
4	1482	168	246	1746	1854	0.0	0	1500	0	0	1
4	1486	168	247	1750	1855	0.0	0	1500	0	0	1
4	1475	167	245	1738	1856	0.0	0	1500	0	0	1
4	1485	168	246	1749	1853	0.0	0	1500	0	0	1
4	1484	168	246	1747	1853	0.0	0	1500	0	0	1
4	1481	168	246	1744	1854	0.0	0	1500	0	0	1
4	1441	166	242	1703	1861	0.0	0	1500	0	0	1
4	1435	165	241	1697	1863	0.0	0	1500	0	0	1
4	1436	166	241	1697	1860	0.0	0	1500	0	0	1
4	1435	165	241	1696	1863	0.0	0	1500	0	0	1
4	1436	166	241	1698	1863	0.0	0	1500	0	0	1
4	1436	165	241	1697	1863	0.0	0	1500	0	0	1
4	1434	165	241	1695	1863	0.0	0	1500	0	0	1
4	1435	166	241	1697	1863	0.0	0	1500	0	0	1
4	1435	165	241	1696	1863	0.0	0	1500	0	0	1
4	1435	166	241	1697	1863	0.0	0	1500	0	0	1
4	1436	165	241	1696	1860	0.0	0	1500	0	0	1
4	1481	168	246	1745	1854	0.0	0	1500	0	0	1
4	1485	168	246	1749	1853	0.0	0	1500	0	0	1
4	1483	168	246	1748	1856	0.0	0	1500	0	0	1
4	1481	168	246	1744	1854	0.0	0	1500	0	0	0
4	1487	169	247	1752	1855	0.0	0	1500	0	0	0
4	854	134	177	1083	2028	0.0	0	1500	0	0	0
4	181	98	104	374	3543	19.0	0	1500	0	0	0
4	180	98	104	372	3546	20.0	0	1500	0	0	0
4	181	98	104	374	3543	19.0	0	1500	0	0	0
4	180	98	104	371	3546	20.0	0	1500	0	0	0
5	181	98	104	374	3543	19.0	0	1500	131	0	1
5	180	98	104	372	3546	20.0	0	1500	131	0	1
5	301	105	118	501	2796	0.0	0	1500	131	0	1
5	1482	169	248	1749	1859	0.0	0	1500	131	0	1
5	1485	168	248	1751	1858	0.0	0	1500	131	0	1
5	1485	169	249	1752	1861	0.0	0	1500	131	0	1
5	1481	168	248	1747	1859	0.0	0	1500	131	0	1
5	1487	169	249	1754	1860	0.0	0	1500	131	0	1
5	1483	168	248	1749	1859	0.0	0	1500	131	0	1
5	1482	169	248	1749	1859	0.0	0	1500	131	0	1
5	1486	168	248	1753	1860	0.0	0	1500	131	0	1
5	1482	168	248	1749	1861	0.0	0	1500	131	0	1
5	1442	166	244	1706	1866	0.0	0	1500	131	0	1
5	1437	166	243	1701	1868	0.0	0	1500	131	0	1
5	1436	166	243	1700	1868	0.0	0	1500	131	0	1
5	1436	166	243	1700	1868	0.0	0	1500	131	0	1
5	1437	166	243	1701	1868	0.0	0	1500	131	0	1
5	1436	166	243	1700	1868	0.0	0	1500	131	0	1
5	1436	166	243	1701	1868	0.0	0	1500	131	0	1
5	1442	166	244	1706	1866	0.0	0	1500	131	0	1
5	1437	166	243	1701	1868	0.0	0	1500	131	0	1
5	1437	166	243	1701	1868	0.0	0	1500	131	0	1
5	1436	166	243	1700	1868	0.0	0	1500	131	0	1
5	1486	169	249	1752	1858	0.0	0	1500	131	0	1
5	1481	168	248	1747	1859	0.0	0	1500	131	0	1
5	1486	169	249	1753	1860	0.0	0	1500	131	0	1
5	1478	168	247	1743	1858	0.0	0	1500	131	0	1
5	1481	169	248	1748	1859	0.0	0	1500	131	0	0
5	1486	168	248	1752	1858	0.0	0	1500	131	0	0
5	766	130	168	991	2079	0.0	0	1500	131	0	0
5	180	98	104	372	3546	20.0	0	1500	131	0	0
5	181	98	104	374	3543	19.0	0	1500	131	0	0
5	180	98	104	372	3546	20.0	0	1500	131	0	0
5	181	98	104	374	3543	19.0	0	1500	131	0	0
6	180	98	104	372	3546	20.0	0	1500	263	0	1
6	181	98	104	374	3543	19.0	0	1500	263	0	1
6	291	104	116	489	2819	0.0	0	1500	263	0	1
6	1485	171	261	1767	1893	0.0	0	1500	263	0	1
6	1483	170	260	1763	1891	0.0	0	1500	263	0	1
6	1482	170	260	1765	1896	0.0	0	1500	263	0	1
6	1485	171	261	1767	1893	0.0	0	1500	263	0	1
6	1486	170	261	1767	1893	0.0	0	1500	263	0	1
6	1482	171	261	1764	1894	0.0	0	1500	263	0	1
6	1486	170	261	1767	1893	0.0	0	1500	263	0	1
6	1485	171	261	1767	1893	0.0	0	1500	263	0	1
6	1482	170	260	1763	1894	0.0	0	1500	263	0	1
6	1449	169	257	1729	1900	0.0	0	1500	263	0	1
6	1437	168	256	1716	1904	0.0	0	1500	263	0	1
6	1438	168	256	1717	1904	0.0	0	1500	263	0	1
6	1436	168	256	1715	1904	0.0	0	1500	263	0	1
6	1437	168	256	1717	1904	0.0	0	1500	263	0	1
6	1437	168	256	1716	1904	0.0	0	1500	263	0	1
6	1437	168	256	1717	1904	0.0	0	1500	263	0	1
6	1437	168	256	1716	1904	0.0	0	1500	263	0	1
6	1437	168	256	1717	1904	0.0	0	1500	263	0	1
6	1443	168	257	1722	1902	0.0	0	1500	263	0	1
6	1436	168	256	1715	1904	0.0	0	1500	263	0	1
6	1437	168	256	1717	1904	0.0	0	1500	263	0	1
6	1477	170	260	1758	1896	0.0	0	1500	263	0	1
6	1486	171	261	1768	1893	0.0	0	1500	263	0	1
6	1481	171	260	1762	1892	0.0	0	1500	263	0	1
6	1483	170	260	1764	1893	0.0	0	1500	263	0	0
6	1480	171	260	1761	1892	0.0	0	1500	263	0	0
6	774	130	169	998	2073	0.0	0	1500	263	0	0
6	181	98	104	374	3543	19.0	0	1500	263	0	0
6	180	98	104	372	3546	20.0	0	1500	263	0	0
6	181	98	104	374	3543	19.0	0	1500	263	0	0
6	180	98	104	372	3546	20.0	0	1500	263	0	0
7	181	98	104	374	3543	19.0	0	1500	394	0	1
7	180	98	104	372	3546	20.0	0	1500	394	0	1
7	181	98	104	374	3543	19.0	0	1500	394	0	1
7	1483	173	274	1781	1931	0.0	0	1500	394	0	1
7	1486	173	275	1785	1933	0.0	0	1500	394	0	1
7	1486	173	274	1783	1928	0.0	0	1500	394	0	1
7	1483	173	275	1781	1932	0.0	0	1500	394	0	1
7	1487	173	274	1785	1930	0.0	0	1500	394	0	1
7	1482	173	274	1779	1929	0.0	0	1500	394	0	1
7	1488	174	275	1787	1930	0.0	0	1500	394	0	1
7	1482	173	274	1779	1929	0.0	0	1500	394	0	1
7	1478	173	274	1777	1933	0.0	0	1500	394	0	1
7	1486	173	274	1784	1930	0.0	0	1500	394	0	1
7	1482	173	275	1781	1934	0.0	0	1500	394	0	1
7	1436	170	270	1733	1946	0.0	0	1500	394	0	1
7	1443	171	271	1741	1944	0.0	0	1500	394	0	1
7	1437	170	270	1732	1943	0.0	0	1500	394	0	1
7	1437	171	271	1735	1946	0.0	0	1500	394	0	1
7	1436	170	270	1733	1946	0.0	0	1500	394	0	1
7	1443	171	271	1741	1944	0.0	0	1500	394	0	1
7	1436	170	270	1733	1946	0.0	0	1500	394	0	1
7	1437	171	271	1735	1946	0.0	0	1500	394	0	1
7	1437	170	270	1733	1943	0.0	0	1500	394	0	1
7	1437	171	271	1734	1946	0.0	0	1500	394	0	1
7	1437	170	270	1733	1943	0.0	0	1500	394	0	1
7	1452	171	272	1749	1940	0.0	0	1500	394	0	1
7	1482	173	274	1780	1932	0.0	0	1500	394	0	1
7	1487	173	275	1785	1930	0.0	0	1500	394	0	1
7	1482	173	274	1780	1932	0.0	0	1500	394	0	0
7	931	138	186	1164	1997	0.0	0	1500	394	0	0
7	180	98	104	373	3555	20.0	0	1500	394	0	0
7	180	98	104	373	3555	20.0	0	1500	394	0	0
7	180	98	104	373	3555	20.0	0	1500	394	0	0
7	180	98	104	373	3555	20.0	0	1500	394	0	0
8	180	98	104	372	3546	20.0	0	1500	526	0	1
8	180	98	104	373	3555	20.0	0	1500	526	0	1
8	224	100	109	419	3181	5.0	0	1500	526	0	1
8	1486	176	290	1803	1973	0.0	0	1500	526	0	1
8	1488	175	290	1804	1973	0.0	0	1500	526	0	1
8	1477	175	289	1794	1977	0.0	0	1500	526	0	1
8	1485	175	289	1800	1971	0.0	0	1500	526	0	1
8	1488	176	290	1804	1970	0.0	0	1500	526	0	1
8	1482	175	289	1798	1972	0.0	0	1500	526	0	1
8	1482	176	289	1798	1972	0.0	0	1500	526	0	1
8	1483	176	290	1800	1975	0.0	0	1500	526	0	1
8	1487	175	289	1803	1970	0.0	0	1500	526	0	1
8	1485	176	290	1802	1974	0.0	0	1500	526	0	1
8	1437	173	286	1752	1988	0.0	0	1500	526	0	1
8	1438	174	286	1754	1987	0.0	0	1500	526	0	1
8	1437	173	286	1752	1988	0.0	0	1500	526	0	1
8	1438	174	286	1754	1987	0.0	0	1500	526	0	1
8	1437	173	286	1752	1988	0.0	0	1500	526	0	1
8	1438	174	286	1755	1990	0.0	0	1500	526	0	1
8	1437	173	286	1752	1988	0.0	0	1500	526	0	1
8	1438	174	286	1754	1987	0.0	0	1500	526	0	1
8	1443	173	286	1757	1985	0.0	0	1500	526	0	1
8	1438	174	286	1754	1987	0.0	0	1500	526	0	1
8	1437	173	286	1752	1988	0.0	0	1500	526	0	1
8	1438	174	286	1754	1987	0.0	0	1500	526	0	1
8	1485	175	289	1801	1971	0.0	0	1500	526	0	1
8	1487	176	290	1804	1973	0.0	0	1500	526	0	1
8	1482	175	289	1797	1972	0.0	0	1500	526	0	1
8	1480	175	289	1804	1982	0.0	0	1500	526	0	0
8	842	134	180	1075	2056	0.0	0	1500	526	0	0
8	180	98	104	372	3546	20.0	0	1500	526	0	0
