Stim	R	G	B	C	Temp	HueLux	Yellow	Red	Blue	Blue2	Trig
1	348	466	403	1258	5803	327.0	0	0	0	1200	1
1	349	467	404	1261	5801	328.0	0	0	0	1200	1
1	479	1149	3986	5776	33095	0.0	0	0	0	1200	1
1	479	1148	3979	5767	33040	0.0	0	0	0	1200	1
1	479	1149	3983	5772	33072	0.0	0	0	0	1200	1
1	479	1149	3987	5777	33103	0.0	0	0	0	1200	1
1	479	1148	3980	5768	33048	0.0	0	0	0	1200	1
1	479	1149	3982	5771	33064	0.0	0	0	0	1200	1
1	479	1149	3987	5777	33103	0.0	0	0	0	1200	1
1	479	1148	3980	5768	33048	0.0	0	0	0	1200	1
1	479	1148	3982	5770	33064	0.0	0	0	0	1200	1
1	479	1150	3987	5778	33103	0.0	0	0	0	1200	1
1	478	1148	3979	5766	33106	0.0	0	0	0	1200	1
1	479	1149	3984	5774	33080	0.0	0	0	0	1200	1
1	478	1148	3985	5773	33154	0.0	0	0	0	1200	1
1	479	1148	3980	5769	33048	0.0	0	0	0	1200	1
1	478	1147	3981	5768	33122	0.0	0	0	0	1200	1
1	479	1150	3987	5778	33103	0.0	0	0	0	1200	1
1	478	1147	3978	5764	33098	0.0	0	0	0	1200	1
1	479	1149	3981	5770	33056	0.0	0	0	0	1200	1
1	479	1148	3979	5767	33040	0.0	0	0	0	1200	1
1	477	1146	3978	5762	33164	0.0	0	0	0	1200	1
1	479	1150	3987	5778	33103	0.0	0	0	0	1200	1
1	477	1146	3979	5763	33172	0.0	0	0	0	1200	1
1	479	1148	3979	5767	33040	0.0	0	0	0	1200	1
1	477	1147	3985	5769	33220	0.0	0	0	0	1200	1
1	479	1148	3982	5771	33064	0.0	0	0	0	1200	1
1	477	1145	3977	5759	33156	0.0	0	0	0	1200	0
1	453	1012	3265	4867	28851	0.0	0	0	0	1200	0
1	347	464	401	1252	5793	326.0	0	0	0	1200	0
1	349	467	404	1260	5801	328.0	0	0	0	1200	0
1	346	464	401	1252	5806	326.0	0	0	0	1200	0
1	349	467	404	1260	5801	328.0	0	0	0	1200	0
