Stim	R	G	B	C	Temp	HueLux	Yellow	Red	Blue	Blue2	Trig
1	350	468	405	1263	5799	328.0	0	1500	0	0	1
1	2569	592	645	3609	2234	0.0	0	1500	0	0	1
1	3076	621	701	4147	2134	0.0	0	1500	0	0	1
1	3074	620	700	4143	2133	0.0	0	1500	0	0	1
1	3080	622	702	4153	2134	0.0	0	1500	0	0	1
1	3072	619	700	4140	2134	0.0	0	1500	0	0	1
1	3076	622	702	4149	2135	0.0	0	1500	0	0	1
1	3077	619	700	4145	2133	0.0	0	1500	0	0	1
1	3073	622	702	4147	2136	0.0	0	1500	0	0	1
1	3076	619	700	4144	2133	0.0	0	1500	0	0	1
1	3077	623	703	4151	2135	0.0	0	1500	0	0	1
1	3071	619	699	4139	2133	0.0	0	1500	0	0	1
1	3080	622	703	4154	2136	0.0	0	1500	0	0	1
1	3073	619	699	4140	2132	0.0	0	1500	0	0	1
1	3075	622	702	4149	2136	0.0	0	1500	0	0	1
1	3077	619	700	4145	2133	0.0	0	1500	0	0	1
1	3073	622	702	4147	2136	0.0	0	1500	0	0	1
1	3080	622	703	4153	2135	0.0	0	1500	0	0	1
1	3072	619	699	4140	2133	0.0	0	1500	0	0	1
1	3077	622	702	4150	2135	0.0	0	1500	0	0	1
1	3076	619	700	4144	2133	0.0	0	1500	0	0	1
1	3073	622	702	4146	2136	0.0	0	1500	0	0	1
1	3074	620	700	4143	2133	0.0	0	1500	0	0	1
1	3078	622	702	4151	2135	0.0	0	1500	0	0	1
1	3071	620	700	4140	2134	0.0	0	1500	0	0	1
1	3075	622	702	4147	2135	0.0	0	1500	0	0	1
1	3076	620	701	4147	2134	0.0	0	1500	0	0	1
1	3072	621	702	4145	2136	0.0	0	1500	0	0	0
1	3024	618	695	4092	2143	0.0	0	1500	0	0	0
1	350	468	405	1264	5799	328.0	0	1500	0	0	0
1	350	468	405	1263	5799	328.0	0	1500	0	0	0
1	350	468	405	1263	5799	328.0	0	1500	0	0	0
1	350	468	405	1263	5799	328.0	0	1500	0	0	0
1	349	468	404	1262	5801	329.0	0	1500	0	0	0
2	350	469	405	1264	5799	330.0	0	1500	0	0	1
2	2655	598	656	3703	2216	0.0	0	1500	0	0	1
2	3077	619	700	4145	2133	0.0	0	1500	0	0	1
2	3075	621	701	4147	2134	0.0	0	1500	0	0	1
2	3072	619	699	4140	2133	0.0	0	1500	0	0	1
2	3079	622	702	4152	2135	0.0	0	1500	0	0	1
2	3072	619	699	4139	2133	0.0	0	1500	0	0	1
2	3076	622	702	4150	2135	0.0	0	1500	0	0	1
